Date,MMM,American Express,Boeing,Caterpillar,Coca Cola,IBM,Intel,J&J,JPMorgan,McDonalds,Merck & Co.,Microsoft,Procter & Gamble,The Home Depot,Walmart,Walt Disney,DJIA
1/18/2007,51.76,46.41,63.56,39.68,15.13,58.98,13.21,43.34,32.82,28.72,24.54,22.62,42.21,27.75,34.19,29.68,12567.93
1/19/2007,52.05,45.69,64.02,39.32,15.1,57.03,13.32,43.38,33.23,28.86,24.46,22.7,42.57,27.53,34.14,29.39,12565.53
1/22/2007,51.55,45.67,61.83,38.53,15.03,57.59,13.3,43.01,33.85,28.57,24.3,22.41,42.33,27.19,33.89,29.1,12477.16
1/23/2007,51.78,45.26,63.1,39.45,15.06,57.57,13.15,42.57,33.96,28.89,24.53,22.43,42.28,27.45,33.78,29.46,12533.8
1/24/2007,52.2,46.35,63.27,39.56,15.06,57.76,13.33,42.9,34.32,28.44,24.8,22.68,42.19,27.62,34.35,29.27,12621.77
1/25/2007,51.89,45.44,62.23,39.5,15,57.83,13.18,42.69,34.22,27.7,24.68,22.22,41.81,27.22,34.02,28.93,12502.56
1/26/2007,51.68,45.5,61.7,40.46,14.97,57.79,13.14,42.29,33.87,27.65,24.67,22.32,41.78,27.11,33.69,28.61,12487.02
1/29/2007,51.86,45.34,61.75,40.87,14.93,58.44,13.37,42.35,33.72,27.84,24.41,22.27,41.79,27.09,33.66,28.71,12490.78
1/30/2007,49.06,45.63,62.12,41.65,14.96,58.93,13.39,42.5,34.2,28.19,24.09,22.24,41.6,27.27,33.41,29.01,12523.31
1/31/2007,48.79,45.79,64.69,42.44,14.99,58.8,13.41,42.76,34.71,28.57,24.01,22.51,41.78,27.66,33.7,29.12,12621.69
2/1/2007,48.59,45.68,65.76,43.05,15.05,58.71,13.51,42.9,34.9,28.65,24.21,22.3,42.08,27.89,33.76,28.99,12673.68
2/2/2007,48.51,45.75,65.04,43.22,15.1,58.81,13.58,42.62,34.71,28.69,24,22.03,42.08,27.72,33.98,29.13,12653.49
2/5/2007,48.55,45.78,65.53,42.72,14.99,59.53,13.69,42.44,34.73,28.68,23.92,21.6,41.96,27.85,34.29,29.19,12661.74
2/6/2007,48.77,45.67,65.71,42.67,15.04,59.21,13.71,42.25,34.76,28.84,23.95,21.53,41.6,28.02,34.33,29.14,12666.31
2/7/2007,49.02,46.16,65.51,43.48,15.03,59.22,13.84,42.12,34.9,28.8,23.74,21.43,41.53,28.08,34.33,29.38,12666.87
2/8/2007,49.02,46.01,64.91,43.47,14.98,59.26,13.74,42.1,34.71,28.57,23.56,21.35,41.6,27.89,34.14,29.22,12637.63
2/9/2007,48.95,45.25,65.26,42.92,14.95,58.63,13.53,41.99,34.37,28.7,23.51,21.14,41.5,27.83,33.9,28.45,12580.83
2/12/2007,48.99,44.83,64.68,42.79,15,58.64,13.38,41.9,34.38,28.81,23.52,21.11,41.32,28.13,33.74,28.09,12552.55
2/13/2007,50.19,45.31,64.74,42.87,15.09,58.47,13.42,41.85,34.73,28.92,23.58,21.24,41.68,28.35,33.9,28.64,12654.85
2/14/2007,50.46,46.16,65.21,43.82,14.99,59.01,13.6,42.15,35.05,29,23.64,21.52,41.79,28.33,33.83,28.77,12741.86
2/15/2007,50.51,46.29,66.5,44.79,14.98,58.85,13.71,42.12,34.9,28.97,23.54,21.57,41.86,28.28,34.17,28.71,12765.01
2/16/2007,50.46,46.42,65.94,44.82,14.98,58.89,13.66,41.94,34.93,29.19,23.76,21.04,41.91,28.13,34.26,28.89,12767.57
2/20/2007,50.29,46.18,66,44.99,14.95,59.1,13.62,41.9,35.19,29.5,23.87,21.11,41.79,28.06,35.52,29.02,12786.64
2/21/2007,50.38,46.04,65.95,45.18,14.89,58.95,13.43,41.61,35.2,29.61,23.58,21.49,41.67,28.04,35.31,29.1,12738.41
2/22/2007,50.46,45.74,65.68,44.89,14.8,58.6,13.49,41.47,35.2,29.66,23.18,21.52,41.68,27.96,35.11,29.11,12686.02
2/23/2007,50.36,45.64,65.46,44.55,14.79,58.14,13.35,41.3,34.78,29.63,23.04,21.16,41.75,27.81,35.03,29.1,12647.48
2/26/2007,50.31,44.94,64.48,44.55,14.94,57.65,13.41,41.4,34.63,29.5,23.86,21.28,41.51,27.69,35.32,29.07,12632.26
2/27/2007,49.23,43.72,63.23,42.94,14.52,55.9,12.88,40.6,33.55,28.64,23.16,20.4,39.45,27.03,34.06,27.41,12216.24
2/28/2007,48.96,44.73,63.27,42.68,14.61,55.29,12.77,40.52,33.66,28.14,23.69,20.62,40.89,26.88,34.14,28.36,12268.63
3/1/2007,48.68,44.48,63.7,42.32,14.56,54.89,12.6,40.21,33.53,28.4,23.6,20.56,41.02,26.78,33.84,28.47,12234.34
3/2/2007,48.25,43.61,63.1,41.75,14.36,54.08,12.36,39.89,32.85,28.13,23.71,20.32,40.68,26.48,33.78,28.11,12114.1
3/5/2007,48.36,43.18,63.1,41.84,14.49,54.62,12.29,39.81,32.4,27.64,23.74,20.17,40.44,26.25,33.54,27.92,12050.41
3/6/2007,48.55,44.34,63.68,42.14,14.69,55.8,12.48,39.73,33.07,27.76,23.96,20.37,40.54,26.49,33.95,28.46,12207.59
3/7/2007,48.77,43.94,64.32,42.54,14.63,55.88,12.3,39.83,32.96,27.76,23.74,20.21,39.99,26.43,33.87,28.51,12192.45
3/8/2007,49.25,44.69,64.45,42.59,14.76,55.33,12.37,39.74,33.22,28.11,24.01,20,40.13,26.49,33.83,28.72,12260.7
3/9/2007,49.39,44.76,64.9,42.66,14.89,55.49,12.29,40.01,33.27,28.44,24.15,19.98,40.04,26.41,33.51,28.46,12276.32
3/12/2007,49.68,44.61,66.13,42.77,15.01,55.99,12.53,39.79,33.29,28.77,23.97,20.09,39.99,26.06,33.4,28.32,12318.62
3/13/2007,49.41,43.06,64.86,41.95,14.83,55.15,12.3,39.13,31.83,28.01,23.48,19.56,39.4,25.5,32.63,27.84,12075.96
3/14/2007,50.09,43.82,65.24,42.15,14.83,55.78,12.37,39.09,32.24,28.11,23.42,20.06,39.52,25.65,32.47,27.93,12133.4
3/15/2007,50.22,44.13,66.01,42.03,14.84,55.59,12.31,38.97,32.51,28,23.38,19.97,39.88,25.6,32.66,27.98,12159.68
3/16/2007,49.75,43.69,65.26,41.83,14.88,55.47,12.32,38.96,32.05,28.01,23.32,20.01,39.68,25.61,32.81,27.83,12110.41
3/19/2007,50.46,44.08,65.49,42.5,14.92,55.91,12.29,39.1,32.43,28.26,23.5,20.37,39.92,25.76,33.08,28.23,12226.17
3/20/2007,50.48,44.25,65.37,42.96,15.01,56.22,12.22,39.32,32.55,28.54,23.62,20.38,40.11,25.9,33.58,28.47,12288.1
3/21/2007,50.82,45.22,65.84,43.85,15.21,56.73,12.44,39.42,33.43,28.73,23.95,20.88,40.55,26.45,33.92,29.12,12447.52
3/22/2007,51.4,45.18,65.67,44.07,15.21,56.63,12.32,39.19,33.04,28.66,23.91,20.7,41.13,26.17,34.09,29.25,12461.14
3/23/2007,51.53,45.17,65.97,44.3,15.15,56.53,12.4,38.96,33.07,29.02,24.06,20.51,41.09,26.1,34.02,28.97,12481.01
3/26/2007,51.14,44.99,65.86,44.27,15.18,56.52,12.41,38.79,33.19,29.06,23.86,20.66,41.16,25.89,33.97,29.16,12469.07
3/27/2007,51,44.39,65.63,44.3,15.14,56.35,12.26,38.65,33.1,29.01,23.63,20.29,40.75,25.5,33.72,28.7,12397.29
3/28/2007,50.48,43.94,64.86,43.87,15.1,56.07,12.13,38.63,32.71,28.87,23.4,20.23,40.58,25.11,33.12,28.34,12300.36
3/29/2007,50.29,44.41,65.08,43.84,15.17,56.26,12.28,38.85,33.06,28.9,23.79,20.32,40.75,25.14,33.17,28.47,12348.75
3/30/2007,50.51,44.36,64.47,0,15.13,56.07,12.31,38.8,32.97,29.02,23.91,20.4,40.68,25.09,33.34,28.51,12354.35
4/2/2007,50.41,43.94,64.41,44.21,15.29,56.64,12.31,38.7,32.88,28.87,24.36,20.31,40.59,25.12,33.66,28.54,12382.3
4/3/2007,51.19,44.1,65.18,44.54,15.44,57.17,12.42,39.04,33.33,29.15,24.56,20.4,40.51,25.7,34.15,28.91,12510.3
4/4/2007,50.99,44.41,65.45,44.7,15.59,57.24,12.47,39.46,33.33,29.13,24.56,20.86,40.61,26.02,34.12,28.68,12530.05
4/5/2007,50.72,44.13,65.62,44.8,15.61,57.42,12.59,39.63,,29.49,24.65,20.9,40.58,25.96,34.27,28.9,12560.2
4/9/2007,50.77,44.45,65.28,44.6,15.64,57.48,12.93,39.68,33.63,29.94,24.71,20.92,40.75,26,34.41,28.9,12569.14
4/10/2007,50.56,44.49,65.87,44.34,15.79,57.38,13.3,39.71,33.8,29.83,24.82,20.79,40.71,26.1,34.04,28.97,12573.85
4/11/2007,50.38,44.21,65.23,43.95,15.65,56.61,13.17,39.85,33.74,29.91,24.71,20.58,40.6,25.93,33.56,28.64,12484.62
4/12/2007,50.7,44.57,65.87,44.14,15.66,56.91,13.19,39.87,33.77,30.03,25.09,20.89,40.91,25.96,33.56,28.71,12552.96
4/13/2007,50.7,45.24,66,44.24,15.72,56.47,13.16,40.15,33.7,30.68,27.18,20.95,40.82,25.87,33.66,28.75,12612.13
4/16/2007,50.99,46.19,65.48,44.31,15.85,57.22,13.31,40.58,34.3,30.98,27.24,21.03,41.05,26.33,34.13,29,12720.46
4/17/2007,51.07,45.93,65.58,44.81,16.26,57.78,13.5,41.56,34.44,31.57,27.07,21.12,41.16,26.93,34.2,29.1,12773.04
4/18/2007,50.94,46.09,68.07,45.95,16.28,56.4,13.73,41.48,35.74,31.48,26.9,20.94,41.07,26.66,34.06,28.91,12803.84
4/19/2007,51.27,46.49,67.42,45.65,16.31,56.09,14.03,41.81,35.76,31.42,27.15,21,40.98,26.57,34.32,28.91,12808.63
4/20/2007,51.38,48.11,67.64,47.78,16.42,56.27,14.25,41.93,36.06,31.15,27.87,21.25,41.09,26.77,35.33,29.21,12961.98
4/23/2007,51.07,48.23,67.9,47.8,16.28,56.64,14.09,41.69,35.89,31.33,27.97,21.07,40.98,26.77,34.74,29.05,12919.4
4/24/2007,50.89,48.04,67.92,48.44,16.3,58.59,14.11,41.52,35.8,31.22,27.93,21.08,41.05,26.84,34.57,28.9,12953.94
4/25/2007,50.87,49.15,68.66,48.71,16.31,60.36,14.32,41.65,36.26,31.32,28.36,21.22,41.14,26.97,34.66,29.24,13089.89
4/26/2007,53.17,49.01,68.35,48.56,16.42,60.03,14.21,41.36,36.34,31.71,28.38,21.3,40.8,26.62,34.58,29.12,13105.5
4/27/2007,53.89,49.01,68.17,49.07,16.41,60.19,14.07,41.32,36.07,31.53,28.07,22.05,40.79,26.27,34.32,28.96,13120.94
4/30/2007,54.7,47.85,67.43,48.31,16.45,60.8,13.83,41.35,35.76,31.1,27.84,21.92,41.71,25.86,?,28.96,13062.91
5/1/2007,55.26,48.36,67.6,48.72,16.59,61.38,14.02,41.57,35.87,31.65,27.6,22.26,40.78,26.24,34.32,29.37,13136.14
5/2/2007,55.79,49.48,68.03,48.83,16.62,60.81,14.11,41.52,36.07,32.22,27.73,22.41,40.39,26.46,34.28,29.56,13211.88
5/3/2007,55.56,50.05,68.05,48.8,16.68,61.16,14.06,41.41,36.17,32.15,27.9,22.67,40.15,26.67,34.34,29.55,13241.38
5/4/2007,55.65,49.99,67.87,48.63,16.77,61.25,14.16,41.52,36.13,32.15,28.1,22.37,40.42,26.56,34.27,29.68,13264.62
5/7/2007,56.13,49.9,68.56,48.34,16.9,61.37,14.2,41.38,36.19,31.88,28.16,22.48,40.27,26.52,34.51,29.86,13312.97
5/8/2007,56.03,49.9,68.31,48.85,16.73,61.7,14.32,41.01,36,31.77,28.28,22.51,39.99,26.38,34.15,30.26,13309.07
5/9/2007,56.41,49.91,68.47,49.73,16.74,62.35,14.53,41.28,36.52,32.1,28.17,22.53,40.16,26.75,34.03,29.91,13362.87
5/10/2007,55.94,49.49,67.54,49.1,16.54,62.53,14.36,40.24,35.69,32.2,27.65,22.39,39.82,26.49,33.9,29.55,13215.13
5/11/2007,56.54,49.66,67.97,49.81,16.61,63.3,14.41,40.09,35.8,32.62,28.15,22.61,39.93,26.54,33.92,29.87,13326.22
5/14/2007,56.06,49.23,68.09,50.76,16.58,63.06,14.3,40.31,35.58,32.61,28.19,22.67,39.97,26.64,33.97,29.79,13346.78
5/15/2007,56.95,49.7,68.66,50.56,16.54,62.62,14.23,39.8,35.71,33.02,28.48,22.69,40.2,26.15,33.81,29.76,13383.84
5/16/2007,57.16,50.46,69.39,50.52,16.62,63.24,14.34,40.6,36.37,33.47,28.52,22.82,41.01,26.2,33.65,29.82,13487.53
5/17/2007,57.6,50.13,70.44,49.79,16.45,62.9,14.37,40.4,36.08,33.66,28.4,22.75,41.04,26.15,33.6,29.8,13476.72
5/18/2007,57.75,50.44,70.32,49.74,16.59,64.5,14.68,40.83,36.06,33.71,28.82,22.64,41.11,26.55,33.72,29.82,13556.53
5/21/2007,57.86,50.69,70.52,49.79,16.36,63.94,14.63,40.9,36.08,33.67,29.12,22.81,40.98,26.38,33.25,30.17,13542.88
5/22/2007,58.34,50.69,70.22,50.23,16.23,63.73,14.86,40.94,35.89,33.82,29.31,22.54,40.8,26.31,33.2,30.03,13539.95
5/23/2007,58.44,50.47,69.55,50.58,16.18,63.06,14.66,41.09,35.69,33.22,29.42,22.46,40.87,26.48,33.05,30.2,13525.65
5/24/2007,57.92,50.49,70.9,50.18,16.15,62.09,14.21,41.14,35.41,32.82,29.09,22.16,40.72,26.6,33.28,29.67,13441.13
5/25/2007,58.05,50.18,71.5,50.36,16.36,62.83,14.33,40.95,35.45,32.78,29.07,22.39,40.78,26.21,33.46,29.83,13507.28
5/29/2007,58.02,50.74,71.69,50.39,16.45,63.26,14.42,40.86,35.57,32.6,28.91,22.61,41.22,26.39,33.48,29.47,13521.34
5/30/2007,58.44,51.26,73.18,52.21,16.72,63.87,14.28,40.97,35.73,32.35,28.53,22.85,41.35,26.43,33.61,29.73,13633.08
5/31/2007,58.46,51.25,73.21,52.27,16.7,63.67,14.34,41,35.58,32.56,28.39,22.54,41.16,26.54,33.95,29.34,13627.64
6/1/2007,58.77,51.32,72.65,51.98,16.64,63.64,14.46,41.1,35.62,32.82,28.22,22.47,41.11,26.77,35.29,29.18,13668.11
6/4/2007,58.53,51.28,72.76,52.08,16.6,63.45,14.33,41.22,35.4,32.91,28.01,22.56,40.92,27.18,36.53,29.56,13676.32
6/5/2007,58.12,51.1,72.41,52.32,16.49,63.22,14.2,41.03,35.16,32.75,27.84,22.46,41.1,26.69,36.04,29.2,13595.46
6/6/2007,57.57,50.27,71.53,52.34,16.39,61.17,13.89,40.76,34.71,32.62,27.69,22.25,40.92,26.3,36.2,28.9,13465.67
6/7/2007,56.41,49.48,70.48,51.43,16.2,60.81,13.78,40.18,34.2,32.34,27.46,21.75,40.36,25.86,35.49,28.37,13266.73
6/8/2007,57.11,49.72,71.46,52.23,16.29,61.57,14.11,40.27,34.6,33.11,27.35,22.07,40.85,26.06,35.72,28.32,13424.39
6/11/2007,56.69,49.73,70.99,52.39,16.27,61.66,14.18,40.36,34.62,33.01,27.85,22.05,40.83,25.9,35.53,28.3,13424.96
6/12/2007,56.52,48.99,70.22,51.94,16.12,61.13,14.35,40.07,33.87,33.16,27.4,21.92,40.26,25.66,34.89,27.79,13295.01
6/13/2007,57.94,49.81,71.66,53.17,16.3,61.6,14.66,40.3,34.52,33.62,27.64,22.32,40.39,25.91,35.31,28.03,13482.35
6/14/2007,58.1,49.8,72.03,53.7,16.28,62.03,15.02,40.47,34.54,33.65,27.4,22.42,40.43,25.95,35.15,28.36,13553.72
6/15/2007,58.26,50.29,71.43,53.96,16.37,62.77,15.67,40.68,34.71,33.6,27.67,22.39,40.52,26.06,35.2,28.87,13639.48
6/18/2007,58.23,49.8,70.89,54.45,16.42,62.92,15.63,40.4,34.62,33.75,27.62,22.41,40.01,26.07,35.03,28.99,13612.98
6/19/2007,58.36,49.81,70.54,54.88,16.31,63.61,15.58,40.45,34.9,33.8,27.45,22.37,40.04,26.28,34.82,29.17,13635.42
6/20/2007,57.87,48.94,69.92,54.14,16.34,63.32,15.48,40.21,33.95,33.06,26.87,22.04,40.12,27.49,34.66,28.7,13489.42
6/21/2007,58.09,49.42,70.74,54.2,16.53,63.67,15.71,40.25,34.21,32.89,26.89,22.2,40.08,27.43,34.52,28.7,13545.84
6/22/2007,57.44,48.73,69.81,53.82,16.38,62.38,15.32,39.36,33.44,32.48,26.49,21.66,39.53,27.03,34.12,28.65,13360.26
6/25/2007,57.32,48.74,69.55,53.68,16.43,62.78,15.18,39.6,33.2,33.04,26.37,21.66,39.56,26.91,34.11,28.59,13352.05
6/26/2007,57.21,48.37,69.12,53.41,16.49,62.92,15.12,39.95,33.36,33.33,26.8,21.68,39.63,26.89,34.22,28.59,13337.66
6/27/2007,57.9,48.53,68.88,52.89,16.64,62.98,15.38,39.83,33.8,33.07,27.46,21.94,39.78,27.3,34.57,28.76,13427.73
6/28/2007,57.72,48.28,69.25,52.61,16.7,63.29,15.47,39.86,33.61,32.75,27.54,21.91,39.74,27.14,34.39,28.41,13422.28
6/29/2007,57.68,48.25,69.98,52.09,16.6,62.87,15.35,39.94,33.26,32.69,27.17,21.64,39.63,27.02,34.32,28.65,13408.62
7/2/2007,58.48,48.73,70.43,53.52,16.68,62.72,15.69,40.08,33.74,33.09,27.04,21.84,39.99,27.04,34.47,28.97,13535.43
7/3/2007,58.44,49.35,71.07,51.88,16.79,63.66,15.9,40.15,34.13,33.11,27.18,22.05,40.02,26.92,34.57,28.99,13577.3
7/5/2007,58.32,48.53,71.58,51.55,16.71,64.54,15.91,40.36,33.75,32.98,27.18,22.03,39.94,27.35,34.3,29.07,13565.84
7/6/2007,58.56,48.63,71.96,52.43,16.69,65.13,15.96,40.27,33.88,33.13,26.98,22.01,39.82,27.67,34.52,28.95,13611.68
7/9/2007,58.56,49.36,72.7,53.11,16.72,65.09,16.14,40.65,33.75,32.94,26.96,21.94,39.84,27.63,34.6,28.92,13649.97
7/10/2007,57.96,47.67,72.96,54.03,16.53,64.89,16.14,40.31,32.87,32.42,26.55,21.54,39.53,27.64,33.94,28.44,13501.7
7/11/2007,58.4,47.66,72.86,54.66,16.53,65.17,15.89,40.74,33.29,32.67,26.68,21.66,39.87,27.8,34.01,28.52,13577.87
7/12/2007,59.76,50.07,73.34,55.94,16.7,65.28,16.81,41.06,34.26,33.27,27.7,22.09,40.76,28.11,34.83,28.75,13861.73
7/13/2007,59.96,49.67,74.15,56.63,16.85,64.87,16.79,41.11,34.62,33.44,27.74,21.9,40.58,28.07,35.06,28.85,13907.25
7/16/2007,60.39,48.92,74.28,57.14,17.09,65.5,16.78,41.35,34.47,33.56,27.73,22.06,40.9,27.87,34.91,28.93,13950.98
7/17/2007,60.53,51.18,74.27,57.52,16.87,66.17,17.02,40.66,34.53,33.6,27.42,22.61,40.59,27.57,34.49,29.11,13971.55
7/18/2007,60.79,51.43,74.1,57.6,16.95,66.35,16.2,40.31,33.81,33.62,27.24,22.71,40.76,27.5,34.27,29.04,13918.22
7/19/2007,60.59,51.82,74.58,58.1,17.04,69.21,16.33,40.43,33.63,33.92,26.92,23.14,40.89,27.26,34.8,28.93,14000.41
7/20/2007,59.95,51,75.59,55.58,16.88,68.58,15.87,40.05,32.9,33.55,26.74,22.89,40.48,27.05,34.28,28.82,13851.08
7/23/2007,60.39,51.12,75.72,54.78,17.02,69.52,15.98,40.18,32.62,33.82,28.55,22.91,41.25,26.75,34.32,29.4,13943.42
7/24/2007,59.61,48.36,75.54,54.55,16.89,69.39,15.86,39.84,31.36,33.2,28.21,22.62,41,26.06,34.25,29.17,13716.95
7/25/2007,59.56,48.8,78.04,53.78,17.15,70.54,15.84,39.88,31.32,32.82,29.12,22.56,41.02,26.12,34.15,29.32,13785.07
7/26/2007,59.84,47.64,75.47,52.3,16.81,69.61,15.52,39.51,30.49,31.88,28.35,22.02,40.74,25.61,33.4,28.6,13473.57
7/27/2007,59.84,46.29,75.48,50.78,16.59,69.06,15.22,38.74,30.6,31.41,27.34,21.59,40.91,25.24,32.77,28.32,13265.47
7/30/2007,59.93,47.55,76.81,51.46,16.62,68.41,15.42,38.93,30.96,31.17,27.34,21.59,41.21,25.96,32.96,28.55,13358.31
7/31/2007,59.09,46.28,75.27,52.64,16.54,66.09,15.27,39.21,30.44,30.83,27.09,21.29,40.29,25.53,32.78,27.7,13211.99
8/1/2007,59.19,47.14,76.07,53.53,16.9,66.92,15.39,39.51,30.7,31.09,27.83,21.52,41.14,25.94,32.97,28.39,13362.37
8/2/2007,59.23,48.16,77.09,53.89,17.03,67.63,15.71,39.55,30.85,31.55,28.17,21.68,41.23,25.97,33.33,28.84,13463.33
8/3/2007,58.19,45.45,75.86,52.75,16.91,66.83,15.53,39.24,30.2,31.25,27.43,21.27,40.95,24.85,32.47,28.45,13181.91
8/6/2007,58.33,47.62,75.94,54.11,17.21,68.03,15.67,40.38,31.21,31.86,28.01,21.7,42.33,25.33,33.54,28.79,13468.78
8/7/2007,58.5,47.78,75.12,53.74,17.28,67.81,15.67,40.23,31.36,32.03,28.17,21.7,42.48,25,33.57,29,13504.3
8/8/2007,58.58,49.78,75.01,54.04,17.73,67.73,16.03,40.5,32.17,32.39,28.56,22.03,42.44,25.96,34.54,28.78,13657.86
8/9/2007,57.72,47.95,71.78,52.43,17.72,66.39,15.54,39.42,30.56,32.16,28.06,21.52,42.31,24.58,33.13,27.7,13270.68
8/10/2007,57.13,48.05,71.89,51.8,17.45,67.53,15.58,39.63,30.61,31.82,27.76,21.09,42.59,24.67,32.86,27.83,13239.54
8/13/2007,57.32,47,73.06,52.04,17.3,67.57,15.6,39.83,30.32,31.37,27.58,21.03,41.86,24.2,32.93,27.9,13236.53
8/14/2007,56.99,45.3,71.29,51.28,17.18,67.18,15.46,39.62,29.95,30.92,27.24,20.84,41.5,23.02,31.26,27.16,13028.92
8/15/2007,56.53,44.86,69.75,50.07,17.08,66.69,15.08,39.73,29.75,30.63,27.16,20.71,41.34,22.91,31.03,26.61,12861.47
8/16/2007,56.75,45.99,67.72,48.77,17,65.76,15.01,39.94,31.45,30.96,26.98,20.5,41.7,22.54,31.19,27.34,12845.78
8/17/2007,58.37,46.56,70.05,48.52,17.28,66.49,15.39,40.19,32.52,30.64,27.07,20.82,42.56,22.87,31.18,27.43,13079.08
8/20/2007,58.66,46.39,70.99,49.47,17.3,65.48,15.66,40.07,32.16,31.1,27.27,20.83,42.34,23.2,31.25,27.62,13121.35
8/21/2007,58.79,46.76,70.8,49.62,17.15,65.37,15.52,39.97,31.96,31.22,27.15,20.69,41.98,23.55,31.33,27.94,13090.86
8/22/2007,59.52,47.54,71.56,50.3,17.12,65.95,15.69,40.19,31.82,31.79,27.47,20.8,42.16,23.88,31.37,28.18,13236.13
8/23/2007,59.3,47.46,70.64,50.21,17.13,66.82,15.74,40.25,31.59,32.11,27.55,20.86,42.36,23.36,30.95,27.83,13235.88
8/24/2007,59.57,48.14,71.91,50.98,17.14,67.89,16.1,40.37,31.79,32.28,27.72,21.23,42.94,23.82,31.36,28.43,13378.87
8/27/2007,59.27,47.4,71.96,50.77,17.14,68.01,15.88,40.19,31.07,31.86,27.34,21,42.48,24.21,31.42,28.4,13322.13
8/28/2007,58.55,45.34,69.85,49.54,16.9,67.15,15.56,39.96,30.16,31.33,26.85,20.59,42.14,24.22,31.11,27.87,13041.85
8/29/2007,59.31,45.97,70.76,50.13,16.98,68.69,16.3,40.36,30.53,31.68,27.23,21.07,42.41,25.26,31.68,28.44,13289.29
8/30/2007,59.71,45.63,70.72,49.87,16.95,69.17,16.42,40.19,30.42,31.45,27.09,20.97,42.34,25.6,31.06,28.09,13238.73
8/31/2007,60.8,46.34,70.62,50.62,17.07,69.96,16.73,40.31,30.8,31.72,27.37,21.18,42.54,26.48,31.28,28.2,13357.74
9/4/2007,60.91,48.04,70.05,51.34,17.25,70.86,17.01,40.44,31.34,31.99,27.3,21.23,42.63,25.13,31.04,28.65,13448.86
9/5/2007,60.08,46.9,69.99,50.46,17.04,70.67,16.88,40.22,30.56,31.72,27.17,20.99,42.63,25.23,30.43,28.57,13305.47
9/6/2007,60.56,46.96,70.25,50.6,17.35,70.52,16.99,40.23,30.58,32.05,27.75,21.31,43.06,24.34,30.66,28.88,13363.35
9/7/2007,59.42,45.66,69.26,49.06,17.32,69.28,16.54,40.24,30.11,31.72,27.26,20.96,42.64,23.64,30.39,28.19,13113.38
9/10/2007,58.68,46.42,69.61,49.26,17.32,69.43,16.47,40.35,30.39,32.3,27.39,20.99,42.92,23.37,30.3,28.17,13127.85
9/11/2007,58.96,46.94,71.16,49.36,17.66,70.35,16.67,40.48,30.81,33.34,27.47,21.32,43.63,24.1,30.78,28.11,13308.39
9/12/2007,59.52,47.02,71.8,48.61,17.83,69.55,16.54,40.78,30.76,32.98,27.31,21.32,43.84,24.25,30.62,28.3,13291.65
9/13/2007,59.53,47.91,72.26,48.76,17.84,69.52,16.47,41.18,31.54,34.97,27.42,21.49,43.94,24.61,30.87,28.13,13424.88
9/14/2007,59.48,46.6,72.55,48.87,18.01,69.02,16.19,41.23,31.5,35.72,27.24,21.4,44.16,24.66,31.06,28.17,13442.52
9/17/2007,59.42,46.01,72.03,49.23,17.65,68.66,16.14,41.07,31.33,35.19,27.17,21.18,44.25,24.45,31.06,28.02,13403.42
9/18/2007,61.25,48.07,71.91,51.74,18.01,69.92,16.51,41.65,33.08,35.44,27.81,21.32,44.73,25.13,31.86,29.02,13739.39
9/19/2007,61.45,48.19,73.04,52.04,18.08,69.95,16.68,42.08,32.91,35.69,28.35,21.13,44.8,25.01,32.08,29.01,13815.56
9/20/2007,61.1,47.53,73.94,51.68,17.98,70.06,16.77,42.27,32.49,35.34,28.25,20.95,44.93,24.41,31.77,28.57,13766.7
9/21/2007,61.26,46.87,74.92,52.21,18.06,70.01,16.8,42.49,32.6,35.3,28.5,21.12,45.19,23.82,31.71,29.04,13820.19
9/24/2007,61.35,46.16,75.25,51.92,18.1,69.7,16.88,42.54,32.06,35.4,28.42,21.43,45.46,23.42,31.52,28.81,13759.06
9/25/2007,61.41,46.51,76.63,51.02,18.21,69.85,16.82,42.39,31.89,34.88,28.75,21.79,45.49,22.86,30.94,28.6,13778.65
9/26/2007,61.83,46.65,76.27,51.21,18.31,70.32,16.83,42.66,31.91,35.3,28.92,21.74,45.92,22.8,31.04,28.97,13878.15
9/27/2007,62.4,47.1,77.01,51.75,18.3,70.57,16.73,42.76,31.97,35.14,28.76,21.74,45.65,22.64,31.26,28.71,13912.94
9/28/2007,62.53,46.94,76.67,52.39,18.35,70.62,16.8,42.87,31.7,35.08,28.42,21.71,45.81,22.42,31.29,28.86,13895.63
10/1/2007,63.3,47.93,77.88,53.15,18.49,71.36,17.13,43.15,32.38,36.08,28.83,21.94,46.18,22.92,31.88,29.08,14087.55
10/2/2007,62.74,47.93,77.36,53.2,18.49,70.96,17.14,43.09,32.62,36.04,28.39,21.89,46.07,23.06,32.17,29.18,14047.31
10/3/2007,62.94,47.44,76.47,52.48,18.38,69.79,16.77,43.13,32.78,36.14,28.68,21.71,45.86,23.41,32.35,29.14,13968.05
10/4/2007,62.98,47.36,76.31,52.53,18.48,69.36,16.63,43.13,32.95,36.1,29.07,21.9,46.13,23.32,32.26,29.29,13974.31
10/5/2007,64.05,48.43,74.67,53.66,18.54,69.73,16.59,43.22,33.18,36.31,29.43,21.99,46.13,23.65,32.53,29.77,14066.01
10/8/2007,63.75,48.1,73.81,54.34,18.45,70.61,16.67,43.07,33.08,36.63,29.23,21.99,46.05,23.45,32.45,29.6,14043.73
